Artist,Track,Energy,Valence,Url_youtube
Joy Division,Love Will Tear Us Apart - 2020 Remaster,0.923,0.899,https://www.youtube.com/watch?v=zuuObGsB0No
Joy Division,Disorder - 2007 Remaster,0.798,0.74,https://www.youtube.com/watch?v=galUy3gMWpM
Joy Division,Transmission - 2020 Digital Remaster,0.849,0.65,https://www.youtube.com/watch?v=6dBt3mJtgJc
Joy Division,Warsaw - 2010 Remaster,0.7,0.607,https://www.youtube.com/watch?v=gtSFtvXgeRk
Joy Division,She's Lost Control - 2007 Remaster,0.846,0.743,https://www.youtube.com/watch?v=s4prQ11orEM
Joy Division,Shadowplay - 2007 Remaster,0.756,0.117,https://www.youtube.com/watch?v=yPt3-lB5Lsc
Joy Division,Interzone - 2007 Remaster,0.783,0.746,https://www.youtube.com/watch?v=y25t6YqxDOw
Joy Division,Atmosphere - 2020 Digital Remaster,0.399,0.469,https://www.youtube.com/watch?v=1EdUjlawLJM
Joy Division,New Dawn Fades - 2007 Remaster,0.525,0.258,https://www.youtube.com/watch?v=aXAthCVbnDI
Joy Division,Digital - 2010 Remaster,0.773,0.842,https://www.youtube.com/watch?v=MnnWHhAJktM
J.J. Cale,After Midnight,0.306,0.521,https://www.youtube.com/watch?v=j7b16bVdLaI
J.J. Cale,Call Me The Breeze,0.418,0.842,https://www.youtube.com/watch?v=TlppIdtLw5A
J.J. Cale,Don't Go To Strangers,0.217,0.876,https://www.youtube.com/watch?v=cXM9hWBnPLo
J.J. Cale,Cocaine,0.411,0.39,https://www.youtube.com/watch?v=KWmD_HcOcfU
J.J. Cale,Travelin' Light,0.456,0.783,https://www.youtube.com/watch?v=_OgjB6y70ew
J.J. Cale,Call The Doctor,0.188,0.615,https://www.youtube.com/watch?v=rdRFdZdsdH0
J.J. Cale,Magnolia,0.175,0.442,https://www.youtube.com/watch?v=O8WzDO_hj8A
J.J. Cale,Carry On,0.621,0.967,https://www.youtube.com/watch?v=xQVsBZY8G_I
J.J. Cale,Crazy Mama,0.0786,0.485,https://www.youtube.com/watch?v=lcY5SQECqks
J.J. Cale,Cajun Moon,0.547,0.751,https://www.youtube.com/watch?v=lhGeVuu0p_A
Gojira,Stranded,0.88,0.495,https://www.youtube.com/watch?v=FNdC_3LR2AI
Gojira,Our Time Is Now,0.949,0.4,https://www.youtube.com/watch?v=76u8h0gjd-Y
Gojira,Silvera,0.959,0.242,https://www.youtube.com/watch?v=iVvXB-Vwnco
Gojira,Flying Whales,0.925,0.2,https://www.youtube.com/watch?v=YP7p2k678tQ
Gojira,Amazonia,0.954,0.513,https://www.youtube.com/watch?v=B4CcX720DW4
Gojira,L'enfant sauvage,0.995,0.079,https://www.youtube.com/watch?v=BGHlZwMYO9g
Gojira,The Heaviest Matter of the Universe,0.97,0.243,https://www.youtube.com/watch?v=c1D-fprW7Nw
Gojira,Born in Winter,0.654,0.223,https://www.youtube.com/watch?v=suG-c_i2fBQ
Gojira,The art of dying,0.83,0.114,https://www.youtube.com/watch?v=HTr7bqKHvgE
Gojira,Toxic garbage island,0.98,0.13,https://www.youtube.com/watch?v=Q2pCt6mnMWE
Commodores,Easy,0.384,0.354,https://www.youtube.com/watch?v=saaLW0jiiUE
Commodores,Nightshift,0.559,0.393,https://www.youtube.com/watch?v=FrkEDe6Ljqs
Commodores,Brick House,0.782,0.631,https://www.youtube.com/watch?v=-5EmnQp3V48
Commodores,Three Times A Lady,0.094,0.0788,https://www.youtube.com/watch?v=B4dl6JSf-bc
Commodores,Three Times A Lady,0.0803,0.184,https://www.youtube.com/watch?v=B4dl6JSf-bc
Commodores,Still,0.0629,0.203,https://www.youtube.com/watch?v=IIWJtPR_BEg
Commodores,Lady (You Bring Me Up),0.593,0.867,https://www.youtube.com/watch?v=phNLASyPsUU
Commodores,Sail On,0.317,0.435,https://www.youtube.com/watch?v=zg-ivWxy5KE
Commodores,Machine Gun,0.97,0.778,https://www.youtube.com/watch?v=vVoMJSMgsUM
Commodores,Oh No,0.186,0.336,https://www.youtube.com/watch?v=Z_rfvdgFG5o
Chet Baker,I Fall In Love Too Easily,0.0657,0.292,https://www.youtube.com/watch?v=3zrSoHgAAWo
Chet Baker,My Funny Valentine,0.00756,0.277,https://www.youtube.com/watch?v=8SGAcP7Zh6U
Chet Baker,Time After Time - Vocal Version,0.0454,0.255,https://www.youtube.com/watch?v=bMNdLIQU0rI
Chet Baker,It's Always You - Vocal Version,0.0341,0.31,https://www.youtube.com/watch?v=HXSFTe7tbqY
Chet Baker,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,0.033,0.21,https://www.youtube.com/watch?v=IgbPHTBiAVQ
Chet Baker,That Old Feeling,0.175,0.642,https://www.youtube.com/watch?v=5L8YflD3eh8
Chet Baker,But Not For Me - Vocal Version,0.152,0.545,https://www.youtube.com/watch?v=KBR8-2OrtT4
Chet Baker,Look For The Silver Lining,0.193,0.434,https://www.youtube.com/watch?v=02-8boTzMyM
Chet Baker,There Will Never Be Another You - Vocal Version,0.112,0.577,https://www.youtube.com/watch?v=3xpcBx1Gm-c
Chet Baker,Autumn Leaves,0.607,0.597,https://www.youtube.com/watch?v=sgn7VfXH2GY
Mos Def,Ms. Fat Booty,0.589,0.869,https://www.youtube.com/watch?v=01yUzXQctcM
Mos Def,Mathematics,0.749,0.832,https://www.youtube.com/watch?v=2SHa_dgIG7w
Mos Def,Hip Hop,0.861,0.794,https://www.youtube.com/watch?v=eK2ajkJ8RUE
Mos Def,Sunshine,0.725,0.467,https://www.youtube.com/watch?v=IMOy9SsUQ7U
Mos Def,UMI Says,0.67,0.566,https://www.youtube.com/watch?v=vntLKOd9saI
Mos Def,Oh No,0.863,0.765,https://www.youtube.com/watch?v=JHQMqZP4tZk
Mos Def,Speed Law,0.667,0.694,https://www.youtube.com/watch?v=in1XouH9FTk
Mos Def,Body Rock,0.6,0.659,https://www.youtube.com/watch?v=HBulS5FanCM
Mos Def,The Panties,0.532,0.182,https://www.youtube.com/watch?v=EWDhdXsNMG4
Mos Def,I Against I,0.524,0.265,https://www.youtube.com/watch?v=kKv_eZwJh34
Modest Mouse,Float On,0.888,0.553,https://www.youtube.com/watch?v=CTAud5O7Qqk
Modest Mouse,Dashboard,0.903,0.96,https://www.youtube.com/watch?v=penvn9VL32Y
Modest Mouse,Dramamine,0.736,0.796,https://www.youtube.com/watch?v=TK1bi4emEkk
Modest Mouse,Missed the Boat,0.698,0.852,https://www.youtube.com/watch?v=JP_jaogKAdM
Modest Mouse,Lampshades on Fire,0.906,0.792,https://www.youtube.com/watch?v=he16ctlqAgU
Modest Mouse,The World At Large,0.477,0.249,https://www.youtube.com/watch?v=_iMGs-piWvg
Modest Mouse,Ocean Breathes Salty,0.964,0.747,https://www.youtube.com/watch?v=TPhnOKmhbBw
Modest Mouse,Gravity Rides Everything,0.443,0.714,https://www.youtube.com/watch?v=U6XhVj5GF0I
Modest Mouse,Polar Opposites,0.552,0.886,https://www.youtube.com/watch?v=_TvH6twZClM
Modest Mouse,Heart Cooks Brain,0.521,0.365,https://www.youtube.com/watch?v=NlBASvzReYM
Lamb of God,Laid to Rest,0.956,0.159,https://www.youtube.com/watch?v=HL9kaJZw8iw
Lamb of God,Redneck,0.996,0.0601,https://www.youtube.com/watch?v=oqdZpxkzNvc
Lamb of God,Walk with Me In Hell,0.982,0.118,https://www.youtube.com/watch?v=QWkhCxCcWSE
Lamb of God,Omerta,0.982,0.155,https://www.youtube.com/watch?v=-xYZM04JxnQ
Lamb of God,Memento Mori,0.985,0.0483,https://www.youtube.com/watch?v=hBj0-dIU8HI
Lamb of God,Hourglass,0.982,0.146,https://www.youtube.com/watch?v=jIv2rbi2GBs
Lamb of God,Descending,0.969,0.129,https://www.youtube.com/watch?v=tiXVOengtsk
Lamb of God,Ruin,0.958,0.11,https://www.youtube.com/watch?v=iFm9v0wvEnw
Lamb of God,Now You've Got Something to Die For,0.986,0.217,https://www.youtube.com/watch?v=hx4upYj3xHk
Lamb of God,COLD BLOOD,0.954,0.329,https://www.youtube.com/watch?v=qxSsenAmP34
Death Cab for Cutie,I Will Follow You into the Dark,0.206,0.489,https://www.youtube.com/watch?v=3iV_1ESMHaI
Death Cab for Cutie,Soul Meets Body,0.853,0.714,https://www.youtube.com/watch?v=uizQVriWp8M
Death Cab for Cutie,Here to Forever,0.773,0.934,https://www.youtube.com/watch?v=R7jZorZeWro
Death Cab for Cutie,The Sound of Settling,0.761,0.781,https://www.youtube.com/watch?v=Pphrk6wE5aw
Death Cab for Cutie,Title and Registration,0.544,0.723,https://www.youtube.com/watch?v=1XmbvfxMiUE
Death Cab for Cutie,A Lack of Color,0.321,0.356,https://www.youtube.com/watch?v=jduFDgIr598
Death Cab for Cutie,Transatlanticism,0.446,0.201,https://www.youtube.com/watch?v=-3b6hDCIeDk
Death Cab for Cutie,Crooked Teeth,0.662,0.574,https://www.youtube.com/watch?v=ar1_tEg4Nxs
Death Cab for Cutie,Waterfalls,0.436,0.241,https://www.youtube.com/watch?v=nWpBPaSkaBA
Death Cab for Cutie,I Will Possess Your Heart,0.619,0.578,https://www.youtube.com/watch?v=h6v6MyVh6Aw
Billy Ray Cyrus,Old Town Road - Remix,0.619,0.639,https://www.youtube.com/watch?v=w2Ov5jzm3j8
Billy Ray Cyrus,Achy Breaky Heart,0.563,0.961,https://www.youtube.com/watch?v=byQIPdHMpjc
Billy Ray Cyrus,Butterfly Fly Away,0.281,0.468,https://www.youtube.com/watch?v=gZGVLz-k1qM
Billy Ray Cyrus,Old Town Road - Diplo Remix,0.771,0.297,https://www.youtube.com/watch?v=PyAUbttMK4Y
Billy Ray Cyrus,Time,0.578,0.278,https://www.youtube.com/watch?v=9pGFRMLTKlQ
Billy Ray Cyrus,Old Town Road - Remix,0.503,0.674,https://www.youtube.com/watch?v=w2Ov5jzm3j8
Billy Ray Cyrus,"Ready, Set, Don't Go",0.721,0.425,https://www.youtube.com/watch?v=1eqpHvzkc_0
Billy Ray Cyrus,Love That Lets Go,0.547,0.186,https://www.youtube.com/watch?v=8GrTQfNpl1c
Billy Ray Cyrus,Noah (Stand Still),0.439,0.152,https://www.youtube.com/watch?v=y5opcyu0B8s
Billy Ray Cyrus,I Want My Mullet Back,0.743,0.466,https://www.youtube.com/watch?v=RnMj1FI9Jpo
Los Panchos,Sabor a Mí,0.376,0.593,https://www.youtube.com/watch?v=Qg_L54DW69U
Los Panchos,Piel Canela,0.443,0.817,https://www.youtube.com/watch?v=Hdx5js_24Qc
Los Panchos,Historia de un Amor,0.336,0.622,https://www.youtube.com/watch?v=wpw-Dn8wnUQ
Los Panchos,Bésame Mucho,0.561,0.936,https://www.youtube.com/watch?v=e-a2iqX-ZfY
Los Panchos,Sin Ti,0.676,0.527,https://www.youtube.com/watch?v=a5tcLf8PXTY
Los Panchos,Cuando Vuelva a Tu Lado,0.309,0.746,https://www.youtube.com/watch?v=0cfveJ9g0BI
Los Panchos,Nosotros,0.245,0.521,https://www.youtube.com/watch?v=EZdNYo7NZos
Los Panchos,"Quizás, Quizás, Quizás",0.302,0.9,https://www.youtube.com/watch?v=zdJ0KLJ3PmQ
Los Panchos,En Mi Viejo San Juan (with Javier Solís),0.239,0.779,https://www.youtube.com/watch?v=0neAKfehNuM
Los Panchos,Toda Una Vida,0.238,0.737,https://www.youtube.com/watch?v=PwVZCXvAPj8
CeeLo Green,Fuck You,0.834,0.738,https://www.youtube.com/watch?v=YNDVipmJfz8
CeeLo Green,Forget You,0.875,0.772,https://www.youtube.com/watch?v=bKxodgpyGec
CeeLo Green,The King and I (feat. CeeLo Green) - From the Original Motion Picture Soundtrack ELVIS,0.701,0.656,https://www.youtube.com/watch?v=EksSDDte7EM
CeeLo Green,Kung Fu Fighting,0.666,0.239,https://www.youtube.com/watch?v=JAU8JdLKk9g
CeeLo Green,What Christmas Means to Me,0.953,0.755,https://www.youtube.com/watch?v=2_DP-qvNAO8
CeeLo Green,Bright Lights Bigger City,0.749,0.702,https://www.youtube.com/watch?v=UBhdIcb84Hw
CeeLo Green,Loaded Bases (feat. CeeLo Green),0.835,0.439,https://www.youtube.com/watch?v=CTyRUel1xFY
CeeLo Green,Fool for You (feat. Philip Bailey),0.763,0.658,https://www.youtube.com/watch?v=6BJ224eWgys
CeeLo Green,The Night Begins To Shine,0.736,0.802,https://www.youtube.com/watch?v=nA7WtdlxGLM
CeeLo Green,"Mary, Did You Know?",0.191,0.21,https://www.youtube.com/watch?v=1Z-ZfAlrgJs
Dusty Springfield,Son of a Preacher Man,0.498,0.816,https://www.youtube.com/watch?v=oAZLgsDRUv4
Dusty Springfield,Spooky (Single Version),0.47,0.963,https://www.youtube.com/watch?v=h8bAbvk5Hs4
Dusty Springfield,I Only Want To Be With You,0.684,0.961,https://www.youtube.com/watch?v=CL7t22rypew
Dusty Springfield,Take Another Little Piece of My Heart,0.722,0.746,https://www.youtube.com/watch?v=CIaPiw4p234
Dusty Springfield,Spooky - Quinten 909 Radio Mix,0.793,0.88,https://www.youtube.com/watch?v=p46h6HaXkpQ
Dusty Springfield,The Look Of Love,0.296,0.311,https://www.youtube.com/watch?v=kDMT6uYuDvM
Dusty Springfield,In Private,0.697,0.783,https://www.youtube.com/watch?v=CJDX8Jr8cKc
Dusty Springfield,You Don't Own Me,0.66,0.559,https://www.youtube.com/watch?v=cTQfyY48HRs
Dusty Springfield,Spooky - Quinten 909 Extended Remix,0.798,0.975,https://www.youtube.com/watch?v=EY4jMUwIZLs
Dusty Springfield,The Windmills of Your Mind,0.276,0.238,https://www.youtube.com/watch?v=qKV9bK-CBXo
Pretenders,I'll Stand by You,0.606,0.266,https://www.youtube.com/watch?v=bLpmj059JFA
Pretenders,2000 Miles - 2007 Remaster,0.708,0.453,https://www.youtube.com/watch?v=AEyGZlBdkaA
Pretenders,Brass in Pocket - 2006 Remaster,0.703,0.907,https://www.youtube.com/watch?v=0H6re3PCP3E
Pretenders,Back on the Chain Gang - 2007 Remaster,0.901,0.814,https://www.youtube.com/watch?v=cMOKamtpUA8
Pretenders,Don't Get Me Wrong - 2007 Remaster,0.932,0.849,https://www.youtube.com/watch?v=qbAab1hTxN4
Pretenders,Middle of the Road - 2007 Remaster,0.959,0.67,https://www.youtube.com/watch?v=aDeHAM93fuc
Pretenders,Hymn to Her - 2007 Remaster,0.552,0.243,https://www.youtube.com/watch?v=QJ-Ojm-0GHQ
Pretenders,Have Yourself A Merry Little Christmas,0.143,0.0722,https://www.youtube.com/watch?v=qOFQy0VDrgA
Pretenders,My City Was Gone - 2007 Remaster,0.782,0.941,https://www.youtube.com/watch?v=thu8DWsirJo
Pretenders,I Go to Sleep - 2018 Remaster,0.322,0.211,https://www.youtube.com/watch?v=Kfyg2aks76Y
Elliott Smith,Between the Bars,0.0774,0.353,https://www.youtube.com/watch?v=p4cJv6s_Yjw
Elliott Smith,Waltz #2 (XO),0.49,0.66,https://www.youtube.com/watch?v=RWn9ocrMhlE
Elliott Smith,Angeles,0.0993,0.588,https://www.youtube.com/watch?v=0rILrLFWZbU
Elliott Smith,Say Yes,0.0875,0.418,https://www.youtube.com/watch?v=8bxmk09lCzk
Elliott Smith,Somebody That I Used To Know,0.367,0.77,https://www.youtube.com/watch?v=t7mc3Gckfcg
Elliott Smith,Miss Misery,0.398,0.411,https://www.youtube.com/watch?v=HeMNu65kJF8
Elliott Smith,Needle In The Hay,0.213,0.332,https://www.youtube.com/watch?v=EgNgvCLRqWc
Elliott Smith,Son Of Sam,0.79,0.244,https://www.youtube.com/watch?v=afeAUndotas
Elliott Smith,Pitseleh,0.208,0.511,https://www.youtube.com/watch?v=kDMeEtUCq54
Elliott Smith,Everything Reminds Me Of Her,0.175,0.357,https://www.youtube.com/watch?v=5p2-gjUuwy0
Peter Gabriel,Solsbury Hill,0.63,0.481,https://www.youtube.com/watch?v=_OO2PuGz-H8
Peter Gabriel,Sledgehammer - 2012 Remaster,0.682,0.468,https://www.youtube.com/watch?v=OJWJE0x7T4Q
Peter Gabriel,Don't Give Up - 2012 Remaster,0.257,0.363,https://www.youtube.com/watch?v=VjEq-r2agqc
Peter Gabriel,In Your Eyes - 2012 Remaster,0.645,0.63,https://www.youtube.com/watch?v=kU8OJAOMbPg
Peter Gabriel,Panopticom - Bright Side Mix,0.776,0.696,https://www.youtube.com/watch?v=KIDu6a9COmg
Peter Gabriel,Heroes,0.241,0.0691,https://www.youtube.com/watch?v=LsvuipGq2ns
Peter Gabriel,Unconditional II (Race and Religion) (feat. Peter Gabriel),0.554,0.615,https://www.youtube.com/watch?v=dXGUMVoOPlk
Peter Gabriel,Games Without Frontiers,0.717,0.915,https://www.youtube.com/watch?v=3xZmlUV8muY
Peter Gabriel,The Book Of Love,0.14,0.195,https://www.youtube.com/watch?v=FmnDXRJ7btE
Peter Gabriel,My Body Is A Cage,0.114,0.0797,https://www.youtube.com/watch?v=dTZQ2IB_x7c
Insane Clown Posse,In My Room,0.745,0.752,https://www.youtube.com/watch?v=qgh4lRFchQM
Insane Clown Posse,Boogie Woogie Wu,0.703,0.357,https://www.youtube.com/watch?v=dsz864m6mVE
Insane Clown Posse,Hokus Pokus,0.841,0.857,https://www.youtube.com/watch?v=8hyMG3b05u0
Insane Clown Posse,Chop Chop Slide,0.785,0.524,https://www.youtube.com/watch?v=v3gNgnJjc3w
Insane Clown Posse,My Axe,0.785,0.801,https://www.youtube.com/watch?v=nA_iPHT36rQ
Insane Clown Posse,To Catch a Predator,0.934,0.613,https://www.youtube.com/watch?v=mHmwvIAfZ_A
Insane Clown Posse,The Neden Game,0.712,0.675,https://www.youtube.com/watch?v=kaFdW1ioLvk
Insane Clown Posse,Halls Of Illusions,0.909,0.557,https://www.youtube.com/watch?v=q3I2EVNE7Ms
Insane Clown Posse,Imma Kill U,0.94,0.752,https://www.youtube.com/watch?v=1HoFBFSByiQ
Insane Clown Posse,What Is A Juggalo?,0.721,0.475,https://www.youtube.com/watch?v=6RUhEK2tHc8
REO Speedwagon,Can't Fight This Feeling,0.48,0.19,https://www.youtube.com/watch?v=zpOULjyy-n8
REO Speedwagon,Keep on Loving You,0.722,0.41,https://www.youtube.com/watch?v=wJzNZ1c5C9c
REO Speedwagon,Take It On the Run,0.758,0.452,https://www.youtube.com/watch?v=ZQ-uWQJNx7w
REO Speedwagon,Time for Me to Fly,0.629,0.459,https://www.youtube.com/watch?v=54OtWleMQeQ
REO Speedwagon,In My Dreams,0.38,0.46,https://www.youtube.com/watch?v=fHe9iA1G2AQ
REO Speedwagon,Roll with the Changes,0.896,0.653,https://www.youtube.com/watch?v=jeHkaSH0Xw8
REO Speedwagon,Don't Let Him Go,0.961,0.675,https://www.youtube.com/watch?v=0zwNUdk5roM
REO Speedwagon,Keep Pushin',0.906,0.813,https://www.youtube.com/watch?v=bCFkSAqqMLs
REO Speedwagon,In Your Letter,0.894,0.926,https://www.youtube.com/watch?v=XUekgqusUKQ
REO Speedwagon,Ridin' the Storm Out,0.798,0.612,https://www.youtube.com/watch?v=GVFgEBq0EKM
Europe,The Final Countdown,0.843,0.188,https://www.youtube.com/watch?v=9jK-NcRmVcw
Europe,Carrie,0.487,0.139,https://www.youtube.com/watch?v=KmWE9UBFwtY
Europe,Rock the Night,0.931,0.4,https://www.youtube.com/watch?v=ELtpTBf-pMU
Europe,The Final Countdown,0.807,0.3,https://www.youtube.com/watch?v=9jK-NcRmVcw
Europe,Open Your Heart,0.455,0.391,https://www.youtube.com/watch?v=qX4LC1HBmag
Europe,Superstitious,0.634,0.679,https://www.youtube.com/watch?v=5gU5Vg2JokU
Europe,Tomorrow,0.306,0.1,https://www.youtube.com/watch?v=F9J1HUSk9-g
Europe,Cherokee,0.804,0.673,https://www.youtube.com/watch?v=wzmJrVSA3Mg
Europe,The Final Countdown - Remixed,0.897,0.555,https://www.youtube.com/watch?v=tHilBKNp0hA
Europe,I'll Cry For You,0.742,0.342,https://www.youtube.com/watch?v=FoeYA4TmAcc
Whitesnake,Here I Go Again - 2018 Remaster,0.823,0.244,https://www.youtube.com/watch?v=WyF8RHM1OCg
Whitesnake,Is This Love - 2018 Remaster,0.759,0.429,https://www.youtube.com/watch?v=5KYhrA_YjQ0
Whitesnake,Here I Go Again,0.634,0.354,https://www.youtube.com/watch?v=WyF8RHM1OCg
Whitesnake,Here I Go Again - Radio Mix,0.887,0.69,https://www.youtube.com/watch?v=dz_L8xnSYXw
Whitesnake,Still of the Night - 2018 Remaster,0.854,0.284,https://www.youtube.com/watch?v=3suQ9SZo7sQ
Whitesnake,Fool for Your Loving - 2009 Remaster,0.943,0.536,https://www.youtube.com/watch?v=8Tp0K9YiTPE
Whitesnake,The Deeper the Love - 2019 Remaster,0.662,0.471,https://www.youtube.com/watch?v=xuUz7QedAaM
Whitesnake,Love Ain't No Stranger,0.557,0.281,https://www.youtube.com/watch?v=unHzLEA6gvI
Whitesnake,Give Me All Your Love - 2018 Remaster,0.936,0.152,https://www.youtube.com/watch?v=dkl2hiTHUrc
Whitesnake,Too Many Tears - 2021 Remaster,0.633,0.574,https://www.youtube.com/watch?v=MJk38e0BaMo
Gilberto Gil,Camarão Que Dorme a Onda Leva,0.694,0.739,https://www.youtube.com/watch?v=AtWkeKCf9Ck
Gilberto Gil,Andar com fé,0.647,0.965,https://www.youtube.com/watch?v=cH65dRyJ_Ys
Gilberto Gil,Esperando na janela,0.647,0.936,https://www.youtube.com/watch?v=xMQ77qEFBls
Gilberto Gil,Toda Menina Baiana,0.897,0.968,https://www.youtube.com/watch?v=XgQLOSpG4EM
Gilberto Gil,Palco,0.787,0.757,https://www.youtube.com/watch?v=xlcRX6-uQRk
Gilberto Gil,Aquele Abraço,0.793,0.901,https://www.youtube.com/watch?v=zFGMLQ3q15c
Gilberto Gil,A paz - Ao vivo,0.219,0.267,https://www.youtube.com/watch?v=aipWGQeX2JY
Gilberto Gil,Drão,0.342,0.808,https://www.youtube.com/watch?v=Z3PTekF31bc
Gilberto Gil,Aos Pés da Cruz,0.299,0.527,https://www.youtube.com/watch?v=CZITw_H9-y4
Gilberto Gil,Se Eu Quiser Falar Com Deus,0.109,0.134,https://www.youtube.com/watch?v=3eKnerBU4HY
Vasco Rossi,Senza Parole,0.668,0.28,https://www.youtube.com/watch?v=h3BLi9h-Ygw
Vasco Rossi,Sally,0.621,0.52,https://www.youtube.com/watch?v=iVAZezs0H9s
Vasco Rossi,E...,0.42,0.174,https://www.youtube.com/watch?v=wYMuL0z2uJk
Vasco Rossi,Come Nelle Favole,0.748,0.437,https://www.youtube.com/watch?v=UrN3-lDk9Rs
Vasco Rossi,Una canzone per te,0.478,0.391,https://www.youtube.com/watch?v=DtoWgOsUX04
Vasco Rossi,Vita spericolata,0.508,0.276,https://www.youtube.com/watch?v=DhyGQ48ZwxA
Vasco Rossi,Albachiara - Remastered 2019,0.775,0.517,https://www.youtube.com/watch?v=lN5BVFYjraw
Vasco Rossi,Ogni volta,0.602,0.159,https://www.youtube.com/watch?v=7YKuFIJtnyE
Vasco Rossi,Vivere,0.586,0.305,https://www.youtube.com/watch?v=UI7lFaF_owk
Vasco Rossi,Un Senso,0.543,0.134,https://www.youtube.com/watch?v=StRtFh01XUo
Héctor Lavoe,El Día De Mi Suerte,0.855,0.96,https://www.youtube.com/watch?v=LXExea8k57M
Héctor Lavoe,El Cantante,0.498,0.575,https://www.youtube.com/watch?v=_w5_nBYEWC4
Héctor Lavoe,Periódico De Ayer,0.634,0.578,https://www.youtube.com/watch?v=qYkpURie5cU
Héctor Lavoe,Juanito Alimaña,0.795,0.921,https://www.youtube.com/watch?v=tTLO95WneFU
Héctor Lavoe,La Murga,0.749,0.889,https://www.youtube.com/watch?v=Pb62-ZKmTDY
Héctor Lavoe,Ché Ché Colé,0.868,0.917,https://www.youtube.com/watch?v=XTEzdX3tH9w
Héctor Lavoe,Todo Tiene Su Final,0.85,0.935,https://www.youtube.com/watch?v=uwEdvicWDW4
Héctor Lavoe,Aires De Navidad,0.709,0.939,https://www.youtube.com/watch?v=nS1RSUL-Z_s
Héctor Lavoe,¿De Qué Tamaño Es Tu Amor?,0.619,0.851,https://www.youtube.com/watch?v=44E61kuFwAU
Héctor Lavoe,Triste Y Vacía,0.624,0.664,https://www.youtube.com/watch?v=L1dsVOk7rp0
Kingpin Skinny Pimp,Scary Garry,0.974,0.064,https://www.youtube.com/watch?v=RsU5i0YFAcY
Kingpin Skinny Pimp,Trunk,0.925,0.6,https://www.youtube.com/watch?v=5R9K2KXHaGc
Kingpin Skinny Pimp,Skinny Life,0.551,0.14,https://www.youtube.com/watch?v=vquxzurbXB8
Kingpin Skinny Pimp,Scary Garry - Slowed + Reverb,0.916,0.115,https://www.youtube.com/watch?v=0MWwJt_-Zbk
Kingpin Skinny Pimp,THINKIN OF A DRIVE BY,0.663,0.302,https://www.youtube.com/watch?v=LiovUkBWOos
Kingpin Skinny Pimp,OLD GENESIS,0.777,0.487,https://www.youtube.com/watch?v=TCkQTjjfYuc
Kingpin Skinny Pimp,UTOPIA,0.833,0.38,https://www.youtube.com/watch?v=Ya-6fuegpb8
Kingpin Skinny Pimp,UNITY,0.651,0.396,https://www.youtube.com/watch?v=yzmbu8s62t0
Kingpin Skinny Pimp,END OF LIFE,0.672,0.698,https://www.youtube.com/watch?v=Ne7pIiTFR4Y
Kingpin Skinny Pimp,OLD GENESIS - Remix,0.886,0.82,https://www.youtube.com/watch?v=TCkQTjjfYuc
Silvio Rodríguez,Ojalá,0.235,0.377,
Silvio Rodríguez,Óleo de Mujer Con Sombrero,0.134,0.459,https://www.youtube.com/watch?v=zg1U3fzsiqI
Silvio Rodríguez,Quién Fuera,0.149,0.482,https://www.youtube.com/watch?v=OdRsnvz_ZXg
Silvio Rodríguez,El Breve Espacio en Que No Estas,0.291,0.305,https://www.youtube.com/watch?v=xFDIBuAbLsU
Silvio Rodríguez,Canción Del Elegido,0.213,0.48,https://www.youtube.com/watch?v=e-RIx3JyrwE
Silvio Rodríguez,Te Doy Una Canción,0.0635,0.304,https://www.youtube.com/watch?v=5gqo5Mlfdsc
Silvio Rodríguez,La Maza,0.331,0.437,https://www.youtube.com/watch?v=5C83I4ZOcMY
Silvio Rodríguez,Unicornio,0.0417,0.179,https://www.youtube.com/watch?v=_3d_ual5jIk
